restaurant_id,address,city,country,state,area,latitude,longitude
2dc8c705-d8b4-4fe0-a781-b099ce7ba6c0,865 John Marshall Hwy Front Royal VA 22630,Front Royal,United States,VA,807 John Marshall Highway,38.90984,-78.18249
2dd12169-000d-4055-bd78-e4dd3a50976d,12300 Jefferson Ave Ste 736 Newport News VA 23602,Newport News,United States,VA,12300 Jefferson Avenue,37.11234,-76.49479
2dd761bc-d007-43f9-915e-d19d1da973e1,33 Maryland Ave MD Rockville 20850 United States,Rockville,United States,MD,Rockville,39.08586,-77.15117
2dd84865-c0d9-4934-a78f-1fed369216b4,5811 Patterson Avenue,Richmond,United States,VA,5811 Patterson Avenue,37.5795,-77.5151
2dd84d65-7b0b-4976-b802-9b885862ed83,1622 Richmond Rd Williamsburg VA 23185,Williamsburg,United States,VA,1622 Richmond Road,37.29323,-76.72504
2dd88109-253a-47ea-9198-bcab5d123edf,4400 Chantilly Pl Chantilly VA 20151,Chantilly,United States,VA,4400 Chantilly Shopping Center,38.88754,-77.44508
2ddb4c3c-41a8-40f3-9d9d-06a5f67f2e77,134 N Wayne Ave Waynesboro VA 22980,Waynesboro,United States,VA,134 North Wayne Avenue,38.06942,-78.88908
2de2cf04-b55b-428e-9e87-8337ff99c693,1144 Elden St Herndon VA 20170,Herndon,United States,VA,1144 Elden Street,38.96369,-77.39905
2de55e24-805b-4186-9625-aed731f3d665,10101 Brook Rd Glen Allen VA 23059,Glen Allen,United States,VA,Glen Allen,37.6751,-77.45555
2def6aea-8d58-4472-b57a-1f2406897c85,120 Business Blvd Clear Brook VA 22624,Clear Brook,United States,VA,,39.2898,-78.08252
2df84fb2-3eaa-4856-b2a5-1f1004c25bfe,730 Warrenton Rd Falmouth VA 22406,Falmouth,United States,VA,740 Warrenton Road,38.35135,-77.5054
2dfba827-c9a5-4121-8708-32a454d72555,50 S Mason St Ste 120 Harrisonburg VA 22801,Harrisonburg,United States,VA,34 South Main Street,38.44925,-78.86817
2dfbc7c2-a7da-4ffd-902f-5d11b53d5d07,14031 Midlothian Turnpike Midlothian VA 23113,Midlothian,United States,VA,13911 Midlothian Turnpike,37.50512,-77.66073
2dfc5af2-5bd5-4f40-844d-a9acc76417bf,8901 Patterson Ave Richmond VA 23229,Richmond,United States,VA,Richmond,37.59464,-77.57326
2e13ccc6-37b2-487c-8fbd-b97fdab6de72,63 Hidenwood Shopping Ctr Ste 63 Newport News VA 23606,Newport News,United States,VA,63 Hidenwood Shopping Center,37.07088,-76.49404
2e24e310-552f-469d-b5c7-98b0e2c98a72,1652 Richmond Rd Williamsburg VA 23185,Williamsburg,United States,VA,1652 Richmond Road,37.2948,-76.72585
2e33f84e-522e-460c-8380-fa5f6d2baf54,4316 Markham St Annandale VA 22003 3024,Annandale,United States,VA,7331 Little River Turnpike,38.83036,-77.20061
2e38b9e8-ef2b-44d7-95bd-d471919d67fc,1110 W Main St Richmond VA 23220,Richmond,United States,VA,The Fan,37.546,-77.45592
2e3a4611-5a1c-49e5-a8ad-7fb66c5b6ce2,900 South Orme St Arlington VA 22204,Arlington,United States,VA,Arlington,38.8669,-77.07282
2e40b195-a987-4dab-b5ae-4dbdeb8914a8,125 Welltown Road Winchester VA 22603,Winchester,United States,VA,125 Welltown Road,39.21624,-78.14155
2e43acb7-2545-48b0-b426-aee327f118fd,2946 P Chain Bridge Rd Oakton VA 22124,Oakton,United States,VA,2946 Chain Bridge Road,38.88133,-77.30218
2e4fcda4-6544-4cd2-a915-b7f3d154f4e7,4008 University Dr Fairfax VA 22030,Fairfax,United States,VA,Old Town Fairfax,38.8457,-77.30551
2e565b7e-8833-4995-aa0a-ed4062426a76,6201 Sewells Point Rd Norfolk VA 23513,Norfolk,United States,VA,6201 Sewells Point Road,36.89175,-76.23906
2e6484e1-41ca-4b8b-ab1f-f4516e3e2916,8708 Little River Turnpike,Fairfax,United States,VA,,38.83837,-77.24595
2e6c31a9-36e1-4dda-a564-bb4b9447ba39,6396 Springfield Plz Springfield VA 22150,Springfield,United States,VA,6396 Springfield Plaza,38.7807,-77.18948
2e75d06b-76b8-4028-88cc-dfeef3b193b6,6304 Springfield Blvd Springfield VA 22150,Springfield,United States,VA,6304 Springfield Boulevard,38.78123,-77.18704
2e76a735-5f30-4dcf-933e-8ec8e0d1ec23,1047 Port Republic Rd VA Harrisonburg 22801 United States,Harrisonburg,United States,VA,Harrisonburg,38.41972,-78.87205
2e77239d-3983-4663-8083-e0bd8d181eb3,6304 Leesburg Pike,Falls Church,United States,VA,6304 Leesburg Pike,38.87118,-77.15456
2e7a3cb1-45e0-42bb-89fe-790725a5b71c,5005 Columbia Pike Arlington VA 22204,Arlington,United States,VA,5007 Columbia Pike,38.8561,-77.11307
2e7adff1-6fd9-4f03-958f-23c911dd57f4,311 W Main Street,Radford,United States,VA,,37.13412,-80.57578
2e7e2fb4-5937-4b59-aec7-93f83ec4038f,805 Volvo Pkwy Chesapeake VA 23320,Chesapeake,United States,VA,Virginia Beach,36.76806,-76.23022
2e817848-34b0-4c02-9e61-46226712b2d0,2320 Jefferson Davis Hwy Alexandria VA 22301,Alexandria,United States,VA,2320 Richmond Highway,38.82738,-77.05089
2e9c907a-b44a-44ea-ab2b-ec40b426c146,1480 N Beauregard St Alexandria VA 22311,Alexandria,United States,VA,1480 North Beauregard Street,38.83142,-77.12489
2eaac422-121c-4fdc-add9-64d91a43ea2f,1500 C Cornerside Blvd Tysons Corner VA 22182,Tysons Corner,United States,VA,1500 c Cornerside Boulevard,38.92958,-77.24466
2eac9e8a-2e9d-48d7-a6ae-d51ba3041a73,3916 Portsmouth Blvd Ste A4 Chesapeake VA 23321,Chesapeake,United States,VA,,36.82527,-76.40227
2eaeb117-e46c-4f4c-8704-d9380c6bb037,4741 Spotswood Trl Penn Laird VA 22846,Penn Laird,United States,VA,,38.39385,-78.81081
2eb303e3-e4d4-4fd8-8d9a-ea7f131ddd16,4040 Campbell Avenue,Arlington,United States,VA,Shirlington,38.84067,-77.08805
2eb724e9-3c72-4982-9e1e-fe8fc511582c,14101 Hull Street Rd Chesterfield VA 23832,Chesterfield,United States,VA,14101 Hull Street Road,37.40354,-77.66854
2eca2ffc-a171-4f85-9d26-e1103071c2d3,14111 Jefferson Davis Hwy Woodbridge VA 22191,Woodbridge,United States,VA,14113 Jefferson Davis Highway,38.64778,-77.26269
2ecc5609-e0c2-4b51-8b17-03bbe826edd5,13585 Minnieville Rd Woodbridge VA 22192,Woodbridge,United States,VA,13565 Minnieville Road,38.6537,-77.31024
2ed103d6-f808-4c39-b632-8e1c3802cdc3,6325 N Center Dr Ste 108 Norfolk VA 23502,Norfolk,United States,VA,,36.84764,-76.18939
2ed406c3-a50f-43cb-9174-c4b8577d3185,3033 Brambleton Ave SW Roanoke VA 24015,Roanoke,United States,VA,3033 Brambleton Avenue Southwest,37.242,-79.99382
2ed40b3d-88ad-46f2-b313-60cb2b5ce217,1 Saarinen Cir Washington Dulles International Airport Dulles VA 20166,Dulles,United States,VA,,38.95301,-77.44774
2ed9f5e1-f72c-4837-9944-b08c0ff626e0,12425 Warwick Blvd Newport News VA 23606,Newport News,United States,VA,12423 Warwick Boulevard,37.07032,-76.49351
2eda2b99-c876-43dd-8a7e-5f7cd49d52a4,480 Kempsville Rd Chesapeake VA 23320,Chesapeake,United States,VA,Virginia Beach,36.74245,-76.22395
2edb8e36-cc05-4043-a9d8-722b851429fc,408 N Main St Suffolk VA 23434,Suffolk,United States,VA,,36.73514,-76.58152
2edc8dc8-e584-49f3-b8cb-529370b95c70,909 W Main St,University,United States,VA,909 West Main Street,38.03279,-78.49427
2edd656c-2b91-4cbd-a517-0c554214c7b0,516 S Van Dorn St Ste E Alexandria VA 22304,Alexandria,United States,VA,514c South Van Dorn Street,38.80581,-77.13328
2edf3524-202f-4af8-ae3e-b6681bb27153,3314 West Cary Street,Richmond,United States,VA,Carytown,37.55476,-77.48434
2ee0f4af-faed-4f82-8929-c0b06a72186d,4920 W Broad St Richmond VA 23230,Richmond,United States,VA,1601 Willow Lawn Drive,37.58372,-77.49527
2ee27be2-32e5-4fcb-9462-264cfb9f28bc,801 North Glebe Road VA Arlington 22203 United States,Arlington,United States,VA,Arlington,38.88,-77.114
2ee42946-6872-4302-9140-5e7604bfaf3d,2102 W Main St Salem VA 24153,Salem,United States,VA,,37.28701,-80.09526
2ee5daeb-4c11-4d50-bfb1-47bd5fb90539,417 Denbigh Blvd Newport News VA 23602,Newport News,United States,VA,412 Denbigh Boulevard,37.13016,-76.53585
2eeba0df-43a5-4c96-9f62-e3d64dee65fc,230 Southpark Cir Colonial Heights VA 23834,Colonial Heights,United States,VA,378 Southpark Circle,37.25347,-77.39357
2eee2c2a-11fa-4c48-aadc-d882d15d9511,5762 Union Mill Road VA Clifton 20124 United States,Clifton,United States,VA,Centreville,38.83362,-77.41161
2ef2538f-b2bb-4fe9-9542-afb751a6cb19,703 Brandon Ave SW Roanoke VA 24015,Roanoke,United States,VA,703 Brandon Avenue Southwest,37.25679,-79.95945
2ef7b7d8-6a4c-4f0a-b442-7184eb49c976,460 Turner St NW Ste 214 Blacksburg VA 24060,Blacksburg,United States,VA,460 Turner Street Northwest,37.23347,-80.42266
2efade21-5f57-4770-b6a4-39349f079944,10030 Fairfax Blvd Fairfax VA 22030,Fairfax,United States,VA,10030 Fairfax Boulevard,38.86325,-77.29129
2efbd8d8-0a81-4959-ba30-71df317c6034,130 N Commerce St Suffolk VA 23434,Suffolk,United States,VA,130 North Commerce Street,36.72901,-76.58121
2f06834f-0d68-4b00-8707-ac2bfe5c6830,12891 Braemar Village Plz Bristow VA 20136,Bristow,United States,VA,12713 Braemar Village Plaza,38.7509,-77.57041
2f097297-8be5-47dc-8eab-a3aa7fe2b9e6,8419 Old Court House Road Vienna VA 22182,Vienna,United States,VA,8419 Old Courthouse Road,38.91613,-77.23705
2f1bb3f0-e892-4db8-a82d-13ed90cdbc42,1255 Fordham Dr Virginia Beach VA 23464,Virginia Beach,United States,VA,1255 Fordham Drive,36.80036,-76.1762
2f1eaa0b-a6f3-4f9e-95b2-f76e6db2cfda,Southpoint Plaza Way 5442 VA Fredericksburg 22407 United States,Fredericksburg,United States,VA,Fredericksburg,38.23105,-77.50258
2f24473b-c8b1-4a4e-ab93-8efa7b0a689c,12744 Darby Brooke Ct Woodbridge VA 22192,Woodbridge,United States,VA,12760 Darby Brook Court,38.67646,-77.2652
2f2b14bd-013e-465a-be26-61591937b486,3510 Von Schilling Dr Hampton VA 23666,Hampton,United States,VA,3510 Von Schilling Drive,37.04358,-76.39329
2f2d0dcf-d428-4c4d-ab7b-6c9e873ce7b4,8520D Leesburg Pike Tysons 3 Center Vienna VA 22182,Vienna,United States,VA,8516 Leesburg Pike,38.92824,-77.23922
2f2dea26-91e4-4103-b1b9-6453a9e30038,2650 Jefferson Davis Hwy VA Arlington 22202 United States,Arlington,United States,VA,Arlington,38.84946,-77.05329
2f3025ec-3da8-4bd1-95fa-8a9bb96b09a1,742 w 21st st VA Norfolk 23517 United States,Norfolk,United States,VA,Portsmouth,36.87082,-76.29509
2f30f1f9-9065-454b-aca4-1ba2e1a9c9e9,10515 Colonial Downs Pkwy VA New Kent 23124 United States,New Kent,United States,VA,Richmond,37.48742,-77.00819
2f3574df-0af2-4c57-a860-ee3a0fc86d47,702 Elden St Ste A Herndon VA 20170,Herndon,United States,VA,702 Elden Street,38.96997,-77.38424
2f413f15-8c8d-4939-a0ea-3037d87df3b0,333 2nd St SE Suite 110,Charlottesville,United States,VA,333 2nd Street Southeast,38.0287,-78.48126
2f41932e-c912-4ae8-99e0-efaa985ce4ec,40 Southgate Sq Colonial Heights VA 23834,Colonial Heights,United States,VA,40 Southgate Square,37.2456,-77.39106
2f4deb26-cc55-4fae-b1ba-681829ceb9a9,100 Getty Ln Winchester VA 22603,Winchester,United States,VA,St 5,39.18698,-78.13061
2f58a962-e320-4adc-8c13-9a294ac9ed83,6242 Little River Tpke Ste A Alexandria VA 22312,Alexandria,United States,VA,6242 Little River Turnpike,38.81827,-77.1419
2f5bc2f6-cc7f-49a4-ba46-bba05193bf23,104 N 18th St Richmond VA 23223,Richmond,United States,VA,Shockoe Bottom,37.53407,-77.42671
2f629fb5-7324-4b45-8f3b-2abdd17f3c33,12528 Dillingham Sq Ste 16 Woodbridge VA 22192,Woodbridge,United States,VA,12508 Dillingham Square,38.68342,-77.31933
2f6dcb9d-3870-4ad7-b950-ef1d08803d43,4030 Macarthur Ave Richmond VA 23227 4051,Richmond,United States,VA,Bellevue,37.58996,-77.4584
2f7a016d-4e73-4100-870b-d8fac2890f2f,4825 Eisenhower Ave Alexandria VA 22304,Alexandria,United States,VA,4825 Eisenhower Avenue,38.80385,-77.11727
2f84ade2-6da1-4588-acb1-bc6a1f3ec0bc,2028 West Cary Street,Richmond,United States,VA,,37.55756,-77.43561
2f89c27a-9f11-4b99-af3c-f04a63c5545b,1434 Sam's Dr Ste 101 Chesapeake VA 23320,Chesapeake,United States,VA,1434 Sam's Drive,36.76741,-76.24941
2f8c8fc7-f152-4909-8cc1-178af5ae1d25,1105 Merchants Way VA Chesapeake 23320 2783 United States,Chesapeake,United States,VA,Virginia Beach,36.77473,-76.22664
2f98346d-4bdb-429e-89d3-e4c8e108eed7,1200 N Boulevard,Richmond,United States,VA,Scott's Addition,37.56576,-77.46867
2f9ae49b-e228-4990-886c-2b904ba2cdf8,190 Crock Wells Mill Dr Winchester VA 22603,Winchester,United States,VA,150 Crock Wells Mill Drive,39.19184,-78.20593
2f9b93c0-de24-44bb-af11-12f2319ff1eb,5134 Main St New Town Shopping Center Williamsburg VA 23188,Williamsburg,United States,VA,5134 Main Street,37.27688,-76.73965
2f9d8ccd-0ac5-4daa-92f0-0f8d381f6740,Lorien Hotel Spa 1600 King Street Alexandria VA 22314,Alexandria,United States,VA,Old Town Alexandria,38.80611,-77.05666
2fa0dc36-0ab9-4329-bc99-55b6088a68d9,3005 Plantation Rd NE Roanoke VA 24012,Roanoke,United States,VA,,37.30223,-79.93123
2fa7999b-1933-4903-896a-88929e58903a,306 Rivermont Avenue,Lynchburg,United States,VA,306 Rivermont Avenue,37.42126,-79.14837
2fad2b70-1f6d-41c4-89c1-b816ddba756b,473 Kempsville Rd Ste 104 Chesapeake VA 23320,Chesapeake,United States,VA,473 Kempsville Road,36.7435,-76.22627
2fb5bea3-e951-4307-aef7-bf1631b16366,1025 Independence Blvd Virginia Beach VA 23455,Virginia Beach,United States,VA,1033 Independence Boulevard,36.87189,-76.13453
2fb78ecf-ee13-4b85-b2b4-91a9d4cbac1b,412 Roanoke Rd,Daleville,United States,VA,,37.39213,-79.90566
2fcee5f7-adad-4803-ad6a-6c301dfda187,4101 Melrose Ave NW Roanoke VA 24017,Roanoke,United States,VA,4101 Melrose Avenue Northwest,37.29642,-80.00365
2fcf07a8-0df5-4907-b0d7-67939210f6bb,225 Fox Hill Rd Ste D1 Hampton VA 23669 1775,Hampton,United States,VA,,37.05727,-76.32596
2fdd397f-a4cf-4c53-956f-99d7076b8893,5541 Richmond Rd JW Crossing Williamsburg VA 23188,Williamsburg,United States,VA,5541 Richmond Road,37.31616,-76.73483
2fddc826-0473-4ae2-ac89-909c9ea6d177,130 Purcellville Gateway Dr Purcellville VA 20132,Purcellville,United States,VA,Purcellville,39.13607,-77.69302
2fe6f915-9146-498e-9452-f5be516d1398,3883 Old Buckingham Rd Powhatan VA 23139,Powhatan,United States,VA,Suite A,37.54194,-77.9194
2ff8b2aa-ae66-4287-8ca9-3a4809e7d656,23866 Rogers Clark Road Ruther Glen VA 22546,Ruther Glen,United States,VA,23866 Rogers Clark Boulevard,37.93924,-77.46709
2ffc21c9-a8ce-4fb4-95b4-9130b49b859e,2181 Upton Dr Ste 406 Virginia Beach VA 23454,Virginia Beach,United States,VA,2181 Upton Drive,36.75746,-76.00798
2ffd335a-6180-4829-a5b7-38f6e5ece070,3730 Plank Rd Fredericksburg VA 22407,Fredericksburg,United States,VA,3551 Plank Road,38.29137,-77.52452
300587cc-8403-4733-a67b-b4e4e3e2659f,7239 Commerce St Springfield VA 22150,Springfield,United States,VA,7239 Commerce Street,38.78072,-77.19066
300f8cfc-e321-43aa-91d3-606536079f75,7742 Gunston Plz Lorton VA 22079,Lorton,United States,VA,7742 Gunston Plaza,38.70493,-77.20898
301189ad-bd50-4722-9d45-801a01923856,9540 Liberia Ave Manassas VA 20110,Manassas,United States,VA,9540 Liberia Avenue,38.75018,-77.45091
30168971-f727-4ec4-ae5f-4fca0349c8ea,4226 Granby street,Norfolk,United States,VA,4201 Granby Street,36.88612,-76.28097
3020d6b3-3872-405a-b8d2-27e4a01144d5,2032 Plank Rd VA Fredericksburg 22401 5104 United States,Fredericksburg,United States,VA,Fredericksburg,38.29571,-77.49496
303ad319-7d32-4195-b671-af92a68e639c,125 Hillcrest Pkwy Chesapeake VA 23322,Chesapeake,United States,VA,125 Hillcrest Parkway,36.65748,-76.22703
303b6db4-5f1b-4558-8c80-8aac3b014a44,5601 E Virginia Beach Blvd Norfolk VA 23502,Norfolk,United States,VA,5601 East Virginia Beach Boulevard,36.85553,-76.21419
303c3c8c-f7b6-4171-b0ec-72c31fdd20b0,21430 Cedar Dr Ste 128 Sterling VA 20160,Sterling,United States,VA,21430 Cedar Drive,39.01913,-77.37829
303f4672-0c47-4580-b1dd-c23a9cdf3113,13282 Warwick Blvd Newport News VA 23602,Newport News,United States,VA,62 Colony Road,37.11389,-76.51729
303f6d96-d99c-496b-8400-c14f397d54ef,6115 Staples Mill Rd Henrico VA 23228,Henrico,United States,VA,6115 Staples Mill Road,37.60927,-77.49471
30404c70-29e3-48e9-9244-c4e31e4885ba,505 Preston Ave Charlottesville VA 22903,Charlottesville,United States,VA,400 Preston Avenue,38.03515,-78.48494
304496a9-cd2b-40ac-9875-57ea79399eff,922 University City Blvd,Blacksburg,United States,VA,922 University City Boulevard,37.23665,-80.43416
30452697-5de5-419b-a0ef-fe4d62544f13,309 Aragona Blvd Ste 106 Virginia Beach VA 23462,Virginia Beach,United States,VA,309 Aragona Boulevard,36.84427,-76.1464
30462d02-92ce-4fbe-9e57-5177ff3f2820,3603 Franklin Rd SW Roanoke VA 24014,Roanoke,United States,VA,3603 Franklin Road Southwest,37.23574,-79.97054
304c7461-7017-4a6f-92ba-f09ef9940a09,4424 Brookfield Corporate Dr Chantilly VA 20151,Chantilly,United States,VA,4500 Daly Drive,38.88611,-77.4443
3056b44d-e0fd-48fd-9bc0-ee6cb36228dc,551 Marshall Ave SW,Roanoke,United States,VA,,37.26937,-79.95248
305eab24-6557-4d87-bb25-eca40ff1b994,321 North 2nd Street,Richmond,United States,VA,Downtown,37.54516,-77.43937
307004b0-146f-479e-b406-cdac56b6f71f,8211 Hull Street Rd North Chesterfield VA 23235,North Chesterfield,United States,VA,8211 Hull Street Road,37.46088,-77.54369
307106fa-5278-432e-b778-88961572a98c,170 Malin Dr Wytheville VA 24382,Wytheville,United States,VA,170 Malin Drive,36.94649,-81.05352
30748449-c783-4cd5-b82a-c3c186ce4a4c,2715 George Washington Mem Hwy Yorktown VA 23693,Yorktown,United States,VA,2643 George Washington Memorial Highway,37.12254,-76.45817
307498dd-44bf-4761-95ad-4df59958be7a,Washington Dulles International Airport Concourse C United Airlines Dulles VA 20166,Dulles,United States,VA,,38.94896,-77.45167
307795b0-a088-4243-b92b-0dad8c2be764,3402 Orange Ave Roanoke VA 24012,Roanoke,United States,VA,3402 Orange Avenue Northeast,37.3018,-79.8941
307a3d53-13f9-4553-a6f1-ecc1b41849db,180 Crock Wells Mill Dr Winchester VA 22603,Winchester,United States,VA,150 Crock Wells Mill Drive,39.19186,-78.20668
307b7d13-be85-4934-9f9b-6a708baf2555,538 2nd St Williamsburg VA 23185,Williamsburg,United States,VA,538 2nd Street,37.27271,-76.68008
307c151e-f8ff-417e-bec2-9295ee4c5ea9,900 S Orme St VA Arlington 22204 United States,Arlington,United States,VA,Arlington,38.86706,-77.07236
307cef89-0f42-4bec-8ff6-b52349aea8da,214 King St VA Alexandria 22314 United States,Alexandria,United States,VA,Alexandria,38.80425,-77.04215
30832897-8e88-4878-8678-756f6e7f9758,3323 Shore Drive,Virginia Beach,United States,VA,,36.90664,-76.08758
308f5944-82f8-404a-94c1-4247c8e4d3cc,4301 Powhatan Ave Norfolk VA 23508,Norfolk,United States,VA,,36.88386,-76.31533
3096f09f-f79b-41f5-863e-fea75da9423c,9 Catoctin Cir SW Leesburg VA 20175,Leesburg,United States,VA,9 Catoctin Circle Southwest,39.10763,-77.56906
30a79665-da73-424a-8b7c-69edfc02492e,7527 Linton Hall Rd Gainesville VA 20155,Gainesville,United States,VA,7527 Linton Hall Road,38.79371,-77.60889
30b06d71-a832-4248-961c-ca09a0c2d0b5,206 Apperson Dr Salem VA 24153,Salem,United States,VA,,37.27495,-80.05395
30b7c5b2-8a60-412c-a50d-043d1293606f,612 Grassfield Pkwy Chesapeake VA 23322,Chesapeake,United States,VA,Chesapeake,36.72245,-76.30733
30bdf698-8ba2-4583-be93-d1e0243cdb84,2750 Gallows Rd VA Vienna 22180 United States,Vienna,United States,VA,Merrifield,38.87793,-77.22766
30c01d31-79a9-4de1-83d4-911e1f6c11dd,41 Court Square,Harrisonburg,United States,VA,50 South Mason Street,38.44995,-78.87009
30c1921e-6917-4e17-af2b-1e568697d307,2200 W Broad St Richmond VA 23220,Richmond,United States,VA,Richmond,37.55834,-77.4623
30c49c01-c62c-4987-ab0b-5e35f43cd127,8298 Glass Alley VA Fairfax 22031 United States,Fairfax,United States,VA,Fairfax,38.87367,-77.23091
30cbaa55-16c1-40e0-a959-414e4a2e9f54,654 S Pickett St VA Alexandria 22304 United States,Alexandria,United States,VA,Alexandria,38.80398,-77.13233
30d4bc31-d4c8-43d3-b805-ea1db8d3707a,13850 Braddock Rd VA Centreville 20121 2452 United States,Centreville,United States,VA,Centreville,38.83602,-77.42536
30d50e6f-d487-4d69-b959-8f5922a46642,265 Merchant Walk Ste 1004 Charlottesville VA 22902,Charlottesville,United States,VA,265 Merchant Walk Avenue,38.01038,-78.49875
30d662c1-899b-4bd8-a1e9-332c679dce9c,2617 Moses Grandy Trl Ste 100 Chesapeake VA 23323,Chesapeake,United States,VA,2617 Moses Grandy Trail,36.73915,-76.34224
30d8d241-f328-4455-8ac4-15275da4592e,905 Herndon Parkway,Herndon,United States,VA,A,38.96171,-77.39854
30d92175-a02a-45f5-a73f-68fc6b94f28c,4108 Jefferson Davis Hwy Richmond VA 23234,Richmond,United States,VA,Jeff Davis,37.46945,-77.44367
30dd70c8-98b8-4283-877e-9493517c2fe7,495 Market St Zion Crossroads VA 22942,Zion Crossroads,United States,VA,,37.98133,-78.20887
30e17fb8-84df-4d05-a09b-1e9bf27c3315,706 Town Center Dr Suite 104 Newport News VA 23606 4453,Newport News,United States,VA,707 Mariners Row,37.08827,-76.47315
30eb7434-40a7-4d90-9417-2339317c66f7,4100 Fairfax Drive,Arlington,United States,VA,Ballston,38.88188,-77.10967
30fad426-a334-4c3b-9c0e-4267bfd61286,12842 B Jefferson Ave Newport News VA 23608,Newport News,United States,VA,12842 Jefferson Avenue,37.14462,-76.52421
31003947-163c-4fe7-9d34-3a6b7c9deae5,4908 B W Mercury Blvd Hampton VA 23666,Hampton,United States,VA,4908 West Mercury Boulevard,37.02485,-76.43543
310aa11e-fff8-4954-b843-21a6f932ac0f,6963 Hechinger Dr Springfield VA 22151,Springfield,United States,VA,6981 Hechinger Drive,38.79525,-77.18466
31101934-7821-4131-bf46-e74011a88a2b,1008 Edwards Ferry Road Ne Ste 170 Leesburg VA 20176,Leesburg,United States,VA,1008 Edwards Ferry Road Northeast,39.11423,-77.53601
311c1afd-54c3-41c0-bb0a-45132eb7e260,4018 Wards Rd Lynchburg VA 24502,Lynchburg,United States,VA,4018 Wards Road,37.34667,-79.18806
311e025b-8e5d-4392-9de5-c0b61fc8d834,10020 Main St Fairfax VA 22031,Fairfax,United States,VA,9990 Main Street,38.84407,-77.29188
3129f7e5-efe5-4ba1-a4b3-0bafc0223eab,431 Gander Dr Charlottesville VA 22901,Charlottesville,United States,VA,431 Gander Drive,38.08956,-78.46702
312ecb98-d953-4547-8127-7ab9fe486c4b,1366 Sycamore Sq Midlothian VA 23113,Midlothian,United States,VA,1366 Sycamore Square Drive,37.50453,-77.65273
312edc61-14c4-4bfa-b623-27bf2a29663a,104 Jackson St NE Blacksburg VA 24060 3965,Blacksburg,United States,VA,201 North Main Street,37.2301,-80.4145
312fdf77-740a-4eef-8ca1-5cf208303f1c,335 Maple Ave E Vienna VA 22180,Vienna,United States,VA,335 Maple Avenue East,38.90588,-77.25982
3155bca8-d2cc-4549-839d-2ff2b4ce0d02,420 Monticello Ave Ste 100 Norfolk VA 23510,Norfolk,United States,VA,420 Monticello Avenue,36.85129,-76.28835
3155cf1a-5fd3-43fb-9fd6-5ac2f04edd0c,8100 George Washington Mem Hwy Ste N Yorktown VA 23692,Yorktown,United States,VA,8135 George Washington Memorial Highway,37.19198,-76.48655
315cf930-8765-49e4-b6e4-21a69587d314,1624 Laskin Road Suite 762 VA Virginia Beach 23451 United States,Virginia Beach,United States,VA,Virginia Beach,36.85147,-76.01816
315ebed0-b487-404b-9d1e-19a5e5accc20,3043 Nutley St Safeway Fairfax VA 22031,Fairfax,United States,VA,3059 Nutley Street,38.87135,-77.26093
31610560-410e-430e-9763-39b19d33ab9d,121 Leon Dr,Williamsburg,United States,VA,,37.26105,-76.74809
3164d512-64e9-417c-8904-ae885877ede7,6691 Fox Centre Pkwy Gloucester VA 23061,Gloucester,United States,VA,6691 Fox Centre Parkway,37.39672,-76.52698
316f7cbb-1be2-4726-ba1d-3b7552ffedc6,3950 University Drive VA Fairfax 22030 United States,Fairfax,United States,VA,Fairfax,38.8477,-77.30508
317eec02-c556-43e4-81d6-82c3282f9b2b,9530B Old Keene Mill Rd Burke VA 22015,Burke,United States,VA,9526 Old Keene Mill Road,38.77834,-77.27339
31920535-a7ca-4c61-9f6c-eb56485e28ff,9424 Main St Space 12 Fairfax VA 22031,Fairfax,United States,VA,9404 Virginia 236,38.84219,-77.27105
31945a3b-a032-461b-8006-ff22aceaea6e,7226 Hull Street Rd Richmond VA 23235,Richmond,United States,VA,7226 Hull Street Road,37.47223,-77.52782
31a057cb-4531-427e-a2c3-b31e1c0f0c2f,925 Diamond Springs Rd Virginia Beach VA 23455,Virginia Beach,United States,VA,928 Diamond Springs Road,36.87185,-76.17242
31a6d716-7022-4490-ae88-0ecee4199a95,8330 Boone Blvd Ste 150 Vienna VA 22182,Vienna,United States,VA,8301 Leesburg Pike,38.91716,-77.2332
31aa7432-397e-477a-94ad-ab6461b301c2,15320 Warwick Blvd Newport News VA 23608,Newport News,United States,VA,,37.14699,-76.55076
31b5cf5d-7645-4d74-9cd8-39acbe1a2baf,2980 District Ave Suite 100,Fairfax,United States,VA,2980 District Avenue,38.87002,-77.23131
31b8fece-80c9-464c-8188-6c0a25bca39d,718 Jessie Dupont Memorial Hwy Burgess VA 22432,Burgess,United States,VA,,37.88155,-76.34889
31c3e920-efde-4ba9-8088-0198d5b65895,3555 Electric Rd VA Roanoke 24018 United States,Roanoke,United States,VA,Roanoke,37.22545,-79.99787
31ce2328-c24a-4e34-af8a-ba0e50764889,1663 Blue Ridge Blvd Troutville VA 24175,Troutville,United States,VA,,37.34711,-79.84585
31d0b993-7de3-49b0-92f6-2ebcf263f0af,3333 Virginia Beach Blvd Virginia Beach VA 23452,Virginia Beach,United States,VA,Virginia Beach,36.84,-76.08733
31d614f6-de8a-4e76-9ca8-8682d668057b,500 King St Alexandria VA 22314,Alexandria,United States,VA,Old Town Alexandria,38.80463,-77.04495
